timestamp,latitude,longitude,type,recording,trip_id,session_id
1769849447399,35.4642604,139.8750544,raw,true,T20260131_175041,S20260131_175047
1769849448399,35.4642435,139.8750644,raw,true,T20260131_175041,S20260131_175047
1769849449399,35.4642498,139.8750774,raw,true,T20260131_175041,S20260131_175047
1769849450399,35.4642567,139.8750919,raw,true,T20260131_175041,S20260131_175047
1769849451399,35.4642561,139.8750823,raw,true,T20260131_175041,S20260131_175047
1769849452399,35.4642495,139.8750629,raw,true,T20260131_175041,S20260131_175047
1769849453399,35.464246,139.87505,raw,true,T20260131_175041,S20260131_175047
1769849454399,35.4642422,139.875051,raw,true,T20260131_175041,S20260131_175047
1769849455399,35.4642439,139.8750514,raw,true,T20260131_175041,S20260131_175047
1769849456399,35.4642447,139.8750523,raw,true,T20260131_175041,S20260131_175047
1769849457399,35.464245,139.8750541,raw,true,T20260131_175041,S20260131_175047
1769849458399,35.4642439,139.8750559,raw,true,T20260131_175041,S20260131_175047
1769849459399,35.4642453,139.8750577,raw,true,T20260131_175041,S20260131_175047
1769849460399,35.4642451,139.8750576,raw,true,T20260131_175041,S20260131_175047
1769849461399,35.4642458,139.8750577,raw,true,T20260131_175041,S20260131_175047
1769849462399,35.4642461,139.8750601,raw,true,T20260131_175041,S20260131_175047
1769849463399,35.4642459,139.8750611,raw,true,T20260131_175041,S20260131_175047
1769849464399,35.4642458,139.8750613,raw,true,T20260131_175041,S20260131_175047
1769849465399,35.4642457,139.8750614,raw,true,T20260131_175041,S20260131_175047
1769849466399,35.4642457,139.8750616,raw,true,T20260131_175041,S20260131_175047
1769849467399,35.4642457,139.8750616,raw,true,T20260131_175041,S20260131_175047
1769849468399,35.4642461,139.8750622,raw,true,T20260131_175041,S20260131_175047
1769849469399,35.4642473,139.8750651,raw,true,T20260131_175041,S20260131_175047
1769849470399,35.464247,139.8750652,raw,true,T20260131_175041,S20260131_175047
1769849471399,35.4642479,139.8750673,raw,true,T20260131_175041,S20260131_175047
1769849472399,35.4642479,139.8750676,raw,true,T20260131_175041,S20260131_175047
1769849473399,35.4642478,139.8750677,raw,true,T20260131_175041,S20260131_175047
1769849474399,35.4642473,139.8750671,raw,true,T20260131_175041,S20260131_175047
1769849475399,35.4642472,139.8750677,raw,true,T20260131_175041,S20260131_175047
1769849476399,35.4642473,139.8750681,raw,true,T20260131_175041,S20260131_175047
1769849477399,35.4642473,139.8750684,raw,true,T20260131_175041,S20260131_175047
1769849478399,35.4642474,139.8750689,raw,true,T20260131_175041,S20260131_175047
1769849479399,35.4642474,139.8750696,raw,true,T20260131_175041,S20260131_175047
1769849480399,35.4642473,139.8750692,raw,true,T20260131_175041,S20260131_175047
1769849481399,35.4642471,139.8750689,raw,true,T20260131_175041,S20260131_175047
1769849482399,35.4642473,139.8750692,raw,true,T20260131_175041,S20260131_175047
1769849483399,35.4642474,139.875069,raw,true,T20260131_175041,S20260131_175047
1769849484399,35.4642474,139.8750693,raw,true,T20260131_175041,S20260131_175047
1769849485399,35.4642474,139.8750705,raw,true,T20260131_175041,S20260131_175047
1769849486399,35.4642476,139.8750715,raw,true,T20260131_175041,S20260131_175047
1769849487399,35.4642476,139.8750716,raw,true,T20260131_175041,S20260131_175047
1769849488399,35.4642476,139.8750722,raw,true,T20260131_175041,S20260131_175047
1769849489399,35.4642476,139.8750726,raw,true,T20260131_175041,S20260131_175047
1769849490399,35.4642477,139.8750728,raw,true,T20260131_175041,S20260131_175047
1769849491399,35.4642478,139.8750733,raw,true,T20260131_175041,S20260131_175047
1769849492399,35.4642479,139.8750736,raw,true,T20260131_175041,S20260131_175047
1769849493399,35.4642481,139.8750737,raw,true,T20260131_175041,S20260131_175047
1769849494399,35.4642441,139.8750879,raw,true,T20260131_175041,S20260131_175047
1769849495399,35.4642367,139.8750857,raw,true,T20260131_175041,S20260131_175047
1769849496399,35.4642312,139.875078,raw,true,T20260131_175041,S20260131_175047
1769849497399,35.4642229,139.8750638,raw,true,T20260131_175041,S20260131_175047
1769849498399,35.4642273,139.8750305,raw,true,T20260131_175041,S20260131_175047
1769849499399,35.4642238,139.8750062,raw,true,T20260131_175041,S20260131_175047
1769849500399,35.4642252,139.8749802,raw,true,T20260131_175041,S20260131_175047
1769849501399,35.4642324,139.8749433,raw,true,T20260131_175041,S20260131_175047
1769849502399,35.4642444,139.8749133,raw,true,T20260131_175041,S20260131_175047
1769849503399,35.4642666,139.8748658,raw,true,T20260131_175041,S20260131_175047
1769849504399,35.4642854,139.8748184,raw,true,T20260131_175041,S20260131_175047
1769849505399,35.4643134,139.8747766,raw,true,T20260131_175041,S20260131_175047
1769849506399,35.4643794,139.8747135,raw,true,T20260131_175041,S20260131_175047
1769849507399,35.4644201,139.8746978,raw,true,T20260131_175041,S20260131_175047
1769849508399,35.4644566,139.8746613,raw,true,T20260131_175041,S20260131_175047
1769849509399,35.4645273,139.8745917,raw,true,T20260131_175041,S20260131_175047
1769849510399,35.4645655,139.8744959,raw,true,T20260131_175041,S20260131_175047
1769849511399,35.4645958,139.874469,raw,true,T20260131_175041,S20260131_175047
1769849512399,35.4646363,139.874372,raw,true,T20260131_175041,S20260131_175047
1769849513399,35.4647051,139.8743833,raw,true,T20260131_175041,S20260131_175047
1769849514399,35.4647341,139.874368,raw,true,T20260131_175041,S20260131_175047
1769849515399,35.4647697,139.8743027,raw,true,T20260131_175041,S20260131_175047
1769849516399,35.4648056,139.874244,raw,true,T20260131_175041,S20260131_175047
1769849517399,35.4647918,139.8741813,raw,true,T20260131_175041,S20260131_175047
