timestamp,latitude,longitude,type,recording,trip_id,session_id
1769849451090,35.46427327,139.87514102,raw,true,T20260131_174622,S20260131_175050
1769849452090,35.46427331,139.87514109,raw,true,T20260131_174622,S20260131_175050
1769849453090,35.46427336,139.87514115,raw,true,T20260131_174622,S20260131_175050
1769849454090,35.46427343,139.87514123,raw,true,T20260131_174622,S20260131_175050
1769849455090,35.46427351,139.8751413,raw,true,T20260131_174622,S20260131_175050
1769849456090,35.46427353,139.87514134,raw,true,T20260131_174622,S20260131_175050
1769849457090,35.46427355,139.87514137,raw,true,T20260131_174622,S20260131_175050
1769849458090,35.46427357,139.87514139,raw,true,T20260131_174622,S20260131_175050
1769849459090,35.46427359,139.8751414,raw,true,T20260131_174622,S20260131_175050
1769849460090,35.46427362,139.87514142,raw,true,T20260131_174622,S20260131_175050
1769849461090,35.46427362,139.87514142,raw,true,T20260131_174622,S20260131_175050
1769849462090,35.46427365,139.87514144,raw,true,T20260131_174622,S20260131_175050
1769849463090,35.46427365,139.87514144,raw,true,T20260131_174622,S20260131_175050
1769849464090,35.46427365,139.87514144,raw,true,T20260131_174622,S20260131_175050
1769849465090,35.46427366,139.87514145,raw,true,T20260131_174622,S20260131_175050
1769849466090,35.46427372,139.87514149,raw,true,T20260131_174622,S20260131_175050
1769849467090,35.46427374,139.87514151,raw,true,T20260131_174622,S20260131_175050
1769849468090,35.46427376,139.87514152,raw,true,T20260131_174622,S20260131_175050
1769849469090,35.46427376,139.87514152,raw,true,T20260131_174622,S20260131_175050
1769849470090,35.46427378,139.87514154,raw,true,T20260131_174622,S20260131_175050
1769849471090,35.4642738,139.87514154,raw,true,T20260131_174622,S20260131_175050
1769849472090,35.46427382,139.87514154,raw,true,T20260131_174622,S20260131_175050
1769849473090,35.46427385,139.87514156,raw,true,T20260131_174622,S20260131_175050
1769849474090,35.46427387,139.87514157,raw,true,T20260131_174622,S20260131_175050
1769849475090,35.46427391,139.8751416,raw,true,T20260131_174622,S20260131_175050
1769849476090,35.46427393,139.8751416,raw,true,T20260131_174622,S20260131_175050
1769849477090,35.46427393,139.8751416,raw,true,T20260131_174622,S20260131_175050
1769849478090,35.46427393,139.87514159,raw,true,T20260131_174622,S20260131_175050
1769849479090,35.46427394,139.8751416,raw,true,T20260131_174622,S20260131_175050
1769849480090,35.46427396,139.87514165,raw,true,T20260131_174622,S20260131_175050
1769849481090,35.46427395,139.87514167,raw,true,T20260131_174622,S20260131_175050
1769849482090,35.46427394,139.87514166,raw,true,T20260131_174622,S20260131_175050
1769849483090,35.46427395,139.87514166,raw,true,T20260131_174622,S20260131_175050
1769849484090,35.46427392,139.87514167,raw,true,T20260131_174622,S20260131_175050
1769849485090,35.46427391,139.87514166,raw,true,T20260131_174622,S20260131_175050
1769849486090,35.46427394,139.87514166,raw,true,T20260131_174622,S20260131_175050
1769849487090,35.46427392,139.87514163,raw,true,T20260131_174622,S20260131_175050
1769849488090,35.46427394,139.87514166,raw,true,T20260131_174622,S20260131_175050
1769849489090,35.46427392,139.87514164,raw,true,T20260131_174622,S20260131_175050
1769849490090,35.46427392,139.87514164,raw,true,T20260131_174622,S20260131_175050
1769849491090,35.46427391,139.87514162,raw,true,T20260131_174622,S20260131_175050
1769849492090,35.46427388,139.8751416,raw,true,T20260131_174622,S20260131_175050
1769849493090,35.46427388,139.8751416,raw,true,T20260131_174622,S20260131_175050
1769849494090,35.46427388,139.87514161,raw,true,T20260131_174622,S20260131_175050
1769849495090,35.46427389,139.87514162,raw,true,T20260131_174622,S20260131_175050
1769849496090,35.46427389,139.87514162,raw,true,T20260131_174622,S20260131_175050
1769849497090,35.46427389,139.87514162,raw,true,T20260131_174622,S20260131_175050
1769849498090,35.46427389,139.87514162,raw,true,T20260131_174622,S20260131_175050
1769849499090,35.46427389,139.87514161,raw,true,T20260131_174622,S20260131_175050
1769849500090,35.46427389,139.87514161,raw,true,T20260131_174622,S20260131_175050
1769849501090,35.46427388,139.87514161,raw,true,T20260131_174622,S20260131_175050
1769849502090,35.46427388,139.87514161,raw,true,T20260131_174622,S20260131_175050
1769849503090,35.46427388,139.87514161,raw,true,T20260131_174622,S20260131_175050
1769849504090,35.46427388,139.8751416,raw,true,T20260131_174622,S20260131_175050
1769849505090,35.46417267,139.87486027,raw,true,T20260131_174622,S20260131_175050
1769849506090,35.4640594,139.8750469,raw,true,T20260131_174622,S20260131_175050
1769849507090,35.4640594,139.8750469,raw,true,T20260131_174622,S20260131_175050
1769849508090,35.4640594,139.8750469,raw,true,T20260131_174622,S20260131_175050
1769849509090,35.46425943,139.87510289,raw,true,T20260131_174622,S20260131_175050
1769849510090,35.46446254,139.87507869,raw,true,T20260131_174622,S20260131_175050
1769849511090,35.46453043,139.87504827,raw,true,T20260131_174622,S20260131_175050
1769849512090,35.46473217,139.87504533,raw,true,T20260131_174622,S20260131_175050
1769849513090,35.46479321,139.87505279,raw,true,T20260131_174622,S20260131_175050
1769849514090,35.46482297,139.8750774,raw,true,T20260131_174622,S20260131_175050
1769849515090,35.46483432,139.87509506,raw,true,T20260131_174622,S20260131_175050
1769849516090,35.46496122,139.87487463,raw,true,T20260131_174622,S20260131_175050
1769849517090,35.4649647,139.87486199,raw,true,T20260131_174622,S20260131_175050
1769849518090,35.46496392,139.87484947,raw,true,T20260131_174622,S20260131_175050
1769849519090,35.46491456,139.87486196,raw,true,T20260131_174622,S20260131_175050
1769849520090,35.46488084,139.87482586,raw,true,T20260131_174622,S20260131_175050
1769849521090,35.46484207,139.87483962,raw,true,T20260131_174622,S20260131_175050
1769849522090,35.46479331,139.87488352,raw,true,T20260131_174622,S20260131_175050
1769849523090,35.46472267,139.87494104,raw,true,T20260131_174622,S20260131_175050
1769849524090,35.46465505,139.87499979,raw,true,T20260131_174622,S20260131_175050
1769849525090,35.46458023,139.87507592,raw,true,T20260131_174622,S20260131_175050
1769849526090,35.46450776,139.87515045,raw,true,T20260131_174622,S20260131_175050
1769849527090,35.46443965,139.87525176,raw,true,T20260131_174622,S20260131_175050
1769849528090,35.46436225,139.87534017,raw,true,T20260131_174622,S20260131_175050
1769849529090,35.46428705,139.87540883,raw,true,T20260131_174622,S20260131_175050
1769849530090,35.46421202,139.87548251,raw,true,T20260131_174622,S20260131_175050
1769849531090,35.46414231,139.8755445,raw,true,T20260131_174622,S20260131_175050
1769849532090,35.46407019,139.87559638,raw,true,T20260131_174622,S20260131_175050
1769849533090,35.46400355,139.8756547,raw,true,T20260131_174622,S20260131_175050
1769849534090,35.46395334,139.87571266,raw,true,T20260131_174622,S20260131_175050
1769849535090,35.46390465,139.87577306,raw,true,T20260131_174622,S20260131_175050
1769849536090,35.46384804,139.87582571,raw,true,T20260131_174622,S20260131_175050
1769849537090,35.46381007,139.87588452,raw,true,T20260131_174622,S20260131_175050
1769849538090,35.46377777,139.8759435,raw,true,T20260131_174622,S20260131_175050
1769849539090,35.46373436,139.87599581,raw,true,T20260131_174622,S20260131_175050
1769849540090,35.46370826,139.876026,raw,true,T20260131_174622,S20260131_175050
1769849541090,35.46368661,139.87604922,raw,true,T20260131_174622,S20260131_175050
1769849542090,35.46366973,139.87607437,raw,true,T20260131_174622,S20260131_175050
1769849543090,35.4636361,139.87604745,raw,true,T20260131_174622,S20260131_175050
1769849544090,35.46361506,139.87602305,raw,true,T20260131_174622,S20260131_175050
1769849545090,35.46359251,139.87600269,raw,true,T20260131_174622,S20260131_175050
1769849546090,35.46356502,139.87597714,raw,true,T20260131_174622,S20260131_175050
1769849547090,35.46352841,139.87594192,raw,true,T20260131_174622,S20260131_175050
1769849548090,35.46348869,139.8758908,raw,true,T20260131_174622,S20260131_175050
1769849549090,35.46346498,139.87584399,raw,true,T20260131_174622,S20260131_175050
1769849550090,35.46344795,139.87580346,raw,true,T20260131_174622,S20260131_175050
1769849551090,35.46343562,139.87576044,raw,true,T20260131_174622,S20260131_175050
1769849552090,35.46342752,139.87570141,raw,true,T20260131_174622,S20260131_175050
1769849553090,35.46341781,139.8756302,raw,true,T20260131_174622,S20260131_175050
1769849554090,35.46343039,139.8755598,raw,true,T20260131_174622,S20260131_175050
1769849555090,35.46345065,139.87548295,raw,true,T20260131_174622,S20260131_175050
1769849556090,35.46349084,139.87540761,raw,true,T20260131_174622,S20260131_175050
1769849557090,35.46353336,139.87533757,raw,true,T20260131_174622,S20260131_175050
1769849558090,35.46358085,139.87526609,raw,true,T20260131_174622,S20260131_175050
1769849559090,35.46362051,139.87519946,raw,true,T20260131_174622,S20260131_175050
1769849560090,35.46366325,139.87513032,raw,true,T20260131_174622,S20260131_175050
1769849561090,35.46369711,139.87507519,raw,true,T20260131_174622,S20260131_175050
1769849562090,35.46373304,139.87501981,raw,true,T20260131_174622,S20260131_175050
1769849563090,35.46378008,139.87495551,raw,true,T20260131_174622,S20260131_175050
1769849564090,35.46377958,139.87495928,raw,true,T20260131_174622,S20260131_175050
1769849565090,35.46380148,139.87493885,raw,true,T20260131_174622,S20260131_175050
1769849566090,35.4638196,139.87492171,raw,true,T20260131_174622,S20260131_175050
1769849567090,35.46384554,139.87490329,raw,true,T20260131_174622,S20260131_175050
1769849568090,35.46385953,139.87489917,raw,true,T20260131_174622,S20260131_175050
1769849569090,35.46387613,139.8749007,raw,true,T20260131_174622,S20260131_175050
1769849570090,35.46389246,139.87490935,raw,true,T20260131_174622,S20260131_175050
